"","Dim1","Dim2","Dim3","Dim4","Dim5","Dim6","Dim7","Dim8","Dim9","Dim10","Dim11","Dim12","Dim13","Dim14","Dim15","Dim16","Dim17","Dim18","Dim19","Dim20","Dim21","Dim22"
"271",24.9599369630384,-21.4787081624666,4.84143124430549,6.88850292249408,-9.19553980008804,-17.1199174588987,8.70914823503701,-0.421145984502038,2.61845777132447,13.3381451825227,8.50735653294409,-3.48489611064435,2.82478960458805,-3.40320941061738,3.00407763119977,-0.684110813056837,-6.79426548202103,-0.711857246801799,-2.86386371834279,2.19456447351269,-2.36239715607363,-3.07018099613347
"272",26.5323144195573,-16.632318466374,8.64927324491079,7.46712478580176,-13.7959229832359,-17.8436829092054,4.68387616821731,-4.05050335017512,0.0887182063447494,12.4283124948554,2.71341583563294,-4.63573545764357,0.957973064614882,-3.69861089595959,0.8707157935852,1.2837966676379,-10.1846160236586,4.24622572136052,-2.85614294419832,7.50102576670194,5.48704911857313,1.08067101576521
"273",11.09692253279,-3.99530317718276,-19.8491514734799,7.96265042238265,-0.607159906299084,11.0967197930941,4.06306443477067,1.6589075120389,-15.1512470227293,8.410339976537,-2.31719883071774,-5.65902786714883,-6.23164929681197,3.69533096722268,-0.41824499667287,2.92456272635667,-0.686214312461316,3.19625400071686,-5.13375395185515,0.0093232085907765,1.91421504571392,1.27671244133829
"274",1.84472598884755,-15.7393137559376,-22.6644099514463,5.67166032892228,-8.16395237290771,13.8099896634844,5.57751101481182,8.33215086530116,-10.9257870649669,-1.74543283862226,-1.56848226295046,-8.16824929213819,-3.49404601170074,2.33299451274653,-5.092960968589,3.81988294964125,-2.52323540273035,-6.49792237819269,-2.68127070935346,-2.16314047595067,6.25211993704814,1.81289450455372
"275",6.03906414830481,-14.7206850070959,-19.4341659644578,3.38726620526236,-3.32882003598565,12.0581671004271,5.82929892297739,6.73320657935101,-5.94044057256769,-0.491356878594849,-0.81990048122912,-5.15844310842844,-5.52675099868284,0.79667871625126,-5.1922133851808,4.37229281917305,-0.311567254482035,-2.44272363171002,-5.27389808618602,-0.757013151952348,4.44588653726612,3.38095855796972
"276",-2.76652300782089,-21.4411746434817,-21.4882923199153,3.67202989622807,-12.3947816127014,10.8031041382867,5.89646947727337,9.41590066487584,-12.5855427638629,-2.03342699030823,-0.229584030732214,-8.53708886628573,-4.18663834526271,4.76428085830627,-4.11094760819653,-2.16703720275861,-1.1606725186521,-4.86775328960184,-0.232903189903942,-0.850250980471613,3.54366600300788,-0.883225789801158
"277",1.31080941551261,-16.8096482498738,-16.220505923869,-0.923877278787005,-1.34602696316792,9.89208420028872,6.88891067063227,3.45538062337916,-7.48886384220676,-1.49539159097682,-4.17897832109926,-5.29453810596963,-4.97216673455591,1.90640294736171,-4.02846018906639,2.58552456705541,-4.13278348386379,-7.21879029225522,-0.362342207793814,-2.49159786890971,0.326189579254735,4.94558485627121
"278",-0.766978010696737,-18.1523846437339,-13.662816313647,-1.12099726131377,-2.20965009538355,6.6957512101027,8.13713808812584,3.23544028555643,-6.49539161841524,-0.363369073493389,-5.36879999127879,-2.1837240713066,-4.53065356230134,2.24429519298214,-3.43085533576796,2.45903808074394,-6.43419956118003,-7.14699466964606,-0.116743254887586,-3.26197198158099,-0.891180001578521,4.27039117813862
"279",-4.79916187683819,-17.3198033448922,-17.9481871838768,-4.79655447945424,-8.60558110269864,6.15103947841442,5.58594943159189,1.04434573104514,-13.5489308429143,1.08815126276344,-6.11289121154457,-5.98374802541546,-2.32822436733832,4.40125642833241,-2.21074648710308,2.44619873431566,-4.41614335626792,-10.0443996844413,-0.702033527884042,-0.678916473169279,-0.00925333571112522,3.05272183099776
"282",7.71802285771066,-11.3732055515283,-16.4825856551025,3.62574898658821,-3.04856454785217,9.93485477300305,8.32378743456086,4.96066784406236,-6.98227685441578,1.61058791644624,-1.86337418388258,-5.21885581633628,-2.55617377876438,2.18822717506896,-6.04927150494646,2.12799658066402,-2.00906301543988,-4.51253094616713,-3.36253644170514,-0.162427882195995,-0.877257656738221,2.63252577940669
"283",8.85563007269177,2.24127371115601,-21.0318988960119,15.0517699083656,1.18040526031985,15.4422955567536,-0.276020916889702,4.1942384061226,-13.0880823503336,4.94472154017744,3.68549156545482,-0.782925407275319,-5.05777365574326,2.86353896453185,-2.54913986430852,4.43265130965564,2.50206740521798,0.123763626927304,-5.09234516614757,2.11288601002641,6.26531508620544,3.50998674676874
"285",8.0608397261056,-3.66921115651591,-22.9982604730343,5.7431727912796,2.100102997369,6.82440029648398,9.42350876036528,7.89158979503283,-9.37593376263393,-0.58743843584385,1.30121579058753,-3.07832146019622,-5.0699857945549,0.892691727711617,-2.72974024015691,4.56584262545331,1.64825667220131,1.05734116278284,-1.12023310426937,0.268036831476646,5.49625983166409,1.86436581028273
"286",8.57690098055449,-9.19507983089336,-19.3251598548832,3.63899109770278,-4.64656490757874,11.829684811239,5.58048956851044,4.58551894082995,-6.0169256003449,4.63505724810744,0.425074251510175,-7.24300909968999,-6.24355582381502,-1.75999988786746,-3.59081400494397,2.91063937913473,0.939275080191048,-1.16687326760663,-5.42248943635357,0.72251964590586,2.44717476734727,2.69283302662507
"287",4.59926215795735,0.0942431894927066,-17.4637728052581,10.2728126600916,1.96585326036624,8.39309935958044,5.67254970937132,4.35854944631274,-10.6109551419654,8.26133828477547,2.88194390430439,-2.52985814637068,-7.50805622706673,1.3798896571706,-0.595965867448279,6.41815648581252,5.8829645285051,0.615752943541489,-5.98368815725109,1.00578206161102,6.72620257425457,-0.353907609390625
"288",8.59188040761526,-0.893153606130693,-17.2180514445189,11.9597410249442,0.066538237248889,11.5193910028591,4.35282373186259,4.51036078707019,-13.1568346761973,3.90340742179478,4.09154318519356,-3.3477398801591,-6.25431335014621,1.5161598668921,-1.73885664971236,5.50697367243476,2.72126443074881,-0.629275441216337,-3.20723230549856,0.811019528433329,5.60522759178315,4.25921569802088
"289",-23.0075194017285,-8.5206897410437,-8.30784223478311,0.507258572303878,9.67812715861302,-11.8685840825534,-8.28145838080986,8.8153169112713,0.463978541326042,-7.78992978634281,2.9849178977946,8.52573950360363,5.75924727442761,7.57047136921651,-1.67318307643145,-1.46532136491717,-4.3058530895062,5.7060360627167,1.06091069317634,-1.79561344513906,-4.86723941797807,-7.2075808520744
"290",-22.6052109668584,-7.20109341577906,-7.66578112722502,-0.611050296364466,11.0979134114082,-11.2765098205644,-8.3016664253481,7.93446478452466,-2.14041232813903,-8.33492284481271,2.83924555955392,6.40819604951928,5.80487200782852,6.30637430543825,-0.388481170864883,-2.532922571714,-3.41020731671937,2.7268269285008,-0.616059878087209,-1.48102464740176,-4.90037464390156,-6.58656494975607
"291",-29.2481958089579,-18.0457736967542,-3.31033470680476,9.24060102451558,4.16320572525422,-15.5186275414967,-6.46470244083277,8.32563371366924,0.635113327138755,-1.51228444787074,5.94927707963059,1.13427116809219,7.38753849043859,4.21002814699768,-1.40354354239131,-2.92636485225943,-2.15485286108297,0.629028337211434,3.04886509980861,-2.02950207692901,-0.980919828740641,-5.66792975100322
"292",-32.4931907575233,-16.6368284566239,-8.90048073489196,3.27537420395489,8.6721469055278,-14.440523380799,-9.46124790092482,10.3035804751609,0.337089023190985,-9.58861224572524,3.2019039367069,5.63799834714668,9.84430727145891,6.88727096123391,0.703313875848328,-0.612821229549164,-5.16843016920394,0.523327628518973,1.31868071414817,-0.556027863566114,-8.60104299150835,-5.58155277575588
"293",-32.7499474844047,-23.7611009573049,-10.1733272803457,10.1844915339716,4.35713863097777,-17.863991401221,-8.86267704944752,10.2179842808368,3.40756621158123,-3.46519547772077,5.9703042395696,1.91567150423666,9.62581019382672,6.79041175270802,-2.88839097493105,-1.97086330712484,-5.43406028493173,-2.52571218175974,4.77002720080568,-3.01838093444576,-1.0557258865239,-7.62126254596766
"294",-28.2899996852935,-16.3971868583936,-6.26511135090634,6.31552712399496,5.97528768936715,-15.3334936502427,-5.71421489057257,7.29323522254522,0.283069497307568,-7.24678716313271,7.60659878522049,3.45328237885733,8.63292650624368,3.22259744745209,-1.61355670434782,-0.00989505965242153,-4.66184357525581,0.539901171636028,3.12379949026245,-0.838007566646068,-4.83912695437541,-6.52015649898088
"298",-29.3669093832408,-16.5171448784826,-5.87970245198083,7.18819574792634,6.0688778904294,-13.4183565251914,-6.81258894278885,8.90352284234079,0.796729717331044,-5.21685413143515,4.10762119080432,2.94750917310819,7.34489719036873,5.46731810232056,0.17815041985524,-1.40774288127289,-2.66265593205758,-1.48763371279306,1.73797858944509,-0.488367929975234,-1.80200601763955,-7.02935484612135
"299",-29.5258855403551,-16.9693194623404,-8.60544843534898,7.0461326013574,7.09196198841095,-11.1805487768556,-8.59577954298938,6.28769071746057,-4.54511758467572,-6.55956695550366,3.06730230681526,-2.93875200674766,7.95438099183517,3.54484766542628,2.39288666830873,-1.67003121363575,-2.60333354894379,-3.40356426969964,0.934035627735991,0.711497824360644,-2.63934315314823,-1.63501971545979
"300",-27.7595283990712,-20.8183997884342,-5.11519615113457,7.07319122689072,0.127607231910984,-8.88780381728175,-6.3759757386572,4.42595495322242,1.85385401883788,-3.4884688423865,4.50518406523641,0.995896368671285,9.41090268169421,1.39307788740551,-0.942081604466832,-1.68129593288101,-2.8351537033147,-0.693847497169556,3.70739192190981,-1.75096491090503,-4.09481697704103,-1.96773397839187
"301",-30.5692525794617,-17.0300873874758,-7.72893338721354,2.42890563376829,8.8311264499149,-13.155479254593,-7.59139852596269,9.06933924873587,1.47868030726979,-8.57237802771882,2.5587529562832,6.33322131899028,10.7323404503242,5.49471410335343,0.0147062998026809,-2.47964358449195,-7.36217433575045,-1.67631854009047,0.457448559725384,-0.0741881586620798,-5.28881827687498,-5.27472729493347
"302",-22.6693456043838,-9.49157634934549,-5.4746260729284,1.53154944000633,10.1662706790153,-10.5837586888719,-6.39796045442633,8.68894871304902,1.01490344198593,-7.26028393938655,4.23546500898088,4.71632306961335,7.7602678274042,5.35075960551162,-1.19298735297829,-4.73200423305083,1.80445020276263,1.93015365803974,-0.277653746486566,3.39885736102449,-2.41842100106064,-7.00095649402554
"303",-25.7010893122122,-3.94373256653959,-3.9615108385943,-1.92926746023293,12.3789339773867,-10.7405185557253,-7.31564583516261,7.78411697318143,-3.82823360127143,-7.51427965090058,3.96136521661171,5.28870067642157,4.93391929406601,5.49742741923721,3.09442999087761,2.59073462078354,-0.238457376191962,1.64083764199263,-0.825617222880298,-2.68428936586026,-6.50854741504158,-7.00573671451453
"304",-27.5328810390272,-17.4108068130196,-4.00006157202307,9.78025646914612,6.28361472617856,-14.3262871444651,-5.79875156733328,5.0094373843403,-1.57050464228241,-3.73833017991995,6.71924857332218,-0.948733220788816,9.44676345616692,1.40963091677616,-0.937523823187887,-0.170754182501447,-3.31766017116883,0.117920972963069,3.11329673667313,-1.92803409373872,-1.76222345872364,-4.56523672249751
"305",-6.87882796326386,-17.2366178629134,-9.6409722680458,-17.9503409800881,-13.4591582267125,4.77042684585614,-6.24100914887481,-2.26718248832082,-7.01845908206044,-2.27633161407412,-3.55346105470218,-2.52537856145018,-5.69217561378279,-2.60073459627432,-0.319943960969172,-8.1510352382378,2.49555974570485,-4.97530276162422,-2.10337347642067,1.81860976205605,-4.6672863136864,-1.95579796615689
"306",-4.41756322081332,-11.8125302271139,-11.5075745389434,-18.7811660264178,-11.5961453836049,3.88019464662087,-6.10883846728785,-0.105584762928901,-11.4572800183737,2.37395281651952,-3.77413296658942,-3.69653134962911,-4.00237813605578,-5.10382797654717,0.0761182431693659,-6.1364331091554,1.80321349758145,-2.9331209626758,1.61505546256314,0.740244185143437,-5.56973486536789,2.3210271897396
"307",-3.97671857662287,-12.1551632806665,-11.0467333426714,-18.7296196033404,-10.6640183913876,3.41866762149197,-5.87767570288534,-0.388008680481498,-10.872614725896,2.06161371513916,-2.7815520120038,-4.38669041566878,-4.38559850799846,-3.68308088107455,-0.0682780741705636,-7.45278873690874,1.38353567932063,-4.00903786359722,1.89845081342268,0.691135259573368,-6.12401768482164,2.1920186216704
"308",-4.05073037335907,-11.7902351793812,-11.0641548389946,-19.4534013781298,-11.0461115420368,3.50442238543229,-6.0853570190349,-0.315389718194394,-11.5488710084309,1.50342143004871,-2.68678953631489,-4.23430228931247,-3.48050562340008,-4.98073215134487,0.484294358384729,-7.07176991022069,1.61126974210636,-3.38889402712621,0.969375123311333,0.672032709065935,-5.82731927291534,2.4771413601905
"309",-0.174147314443756,-16.0657234376088,-7.97321612001869,-14.3320162205157,-2.28421713177667,3.15061515168234,-4.31743131951655,-2.50635567509315,-9.77941944408673,-3.08363645528751,2.47368022317281,-0.646776644763038,0.0437687253813226,-1.61122761503052,-1.28238463844678,-5.7591764992292,-1.09414657276552,-6.05223423644441,-2.85663215058178,-1.6802592578181,-3.63375042873015,3.77264521632005
"312",-6.07983453339228,-15.4158749022574,-10.5276925752885,-15.900063071993,-13.9064490069431,5.44222515544439,-3.28912984580968,-0.688758512206558,-8.93970742936782,1.06939559500293,-5.97814231194009,-4.09359046287029,-4.17403099907361,-3.79074098469208,-1.83158597008518,-4.98676694062868,2.12277502391736,-2.68755607187615,0.759097707824987,0.0143771886645489,-3.46667881785854,-0.628734894554703
"313",-8.08214507265796,-20.0730873629219,-7.95944599138611,-17.227501985659,-13.8475227700514,4.9913450827329,-3.44013338395376,-2.07343017167718,-6.01207416311533,-2.64505244113684,-5.44580883599351,-3.30343683011852,-4.54018580696431,-1.21062973633551,-1.6492188211765,-6.35487928613583,0.257224586793605,-3.14800798976278,1.2434193281264,0.524353031268638,-3.18641631434209,-2.54257270230476
"315",-4.51149814329653,-10.9223382247939,-11.4316995109969,-20.6720143233296,-12.2197075054651,3.07025655065968,-6.77570284988551,-0.971122483617807,-10.0805591700648,0.928840353155186,-3.37489730407856,-5.81829573477556,-5.3627381713817,-4.09545904125461,2.59988167416605,-8.31515755871799,1.08144449947468,-4.08567637294974,1.82693321646476,-0.455066292824376,-4.15142899296101,1.2489644110889
"316",-6.97699189929581,-17.0842183621319,-9.62033771926644,-18.7974243357249,-11.2761365178853,4.61753033363737,-4.95293674903284,0.210570695244148,-7.58991205323313,0.407647650992091,-3.00311872791234,-2.18836142959155,-4.69069881432306,-0.822633528077485,-1.22033303966279,-5.40509408238037,2.6724339050088,-4.74975488558407,0.887796377600167,2.90090665936257,-7.69218040481004,-0.0209674854671353
"317",-3.46247795310015,-9.08789921478281,-10.3772724105812,-19.8454539618963,-10.6013545153147,0.0347533934883005,-6.90160335437448,-1.21578698926903,-9.78100065606223,-3.71491748314996,-0.958392541846633,-6.18223890798499,-4.56319854409579,-1.11378519971391,4.77140913648699,-9.9501800390024,-3.3079057613593,-3.47634478275564,-0.597169460289633,0.430139455546636,-3.25114872279136,1.1259403524613
"318",-8.35500208375744,-14.7893097689968,-6.09057777598458,-18.6157544713457,-10.3847725873023,4.58297475427718,-4.7576038148302,-5.13922675465472,-10.0898471806999,-2.8845224443909,-2.38427241894883,-2.97987533831088,-6.05201757239161,-4.39430166450681,1.85250631774299,-6.2745255657242,3.18287150289887,-4.73672225649492,-4.54926057404198,0.757143105997504,-6.29688770767005,-0.963791620470354
"319",-4.04827719211538,-11.8617559830912,-10.9720331734245,-20.994533234911,-12.0514052079349,3.49876065206232,-7.38758380772582,-0.543474145827211,-10.7699127500187,1.94461451982387,-3.34637905861462,-5.06862020283892,-3.60107655869756,-5.36017500362073,1.4210060252687,-7.47455569282206,1.9328050909712,-4.17817871991618,0.810947995368598,-0.967686950441081,-4.41189353110916,2.37067845958496
"320",-7.13150630097558,-20.6779706581826,-6.65501282719419,-15.9750648910435,-14.6360793269082,1.89672329664466,-2.33501157345773,-2.85573757892258,-7.06224837410053,0.775943301724539,-3.41249594469013,-3.30743474095147,-4.08539188735029,-2.68330553864296,-1.93539886481801,-5.72092600094075,-0.649757146745695,-2.57948112703929,2.70204247695928,0.61785862431599,-2.72814114274771,-2.91689506549353
"321",18.90795523881,10.1910301485195,0.468019758197835,-3.928231277828,-5.11089353505874,-0.0141483260203115,3.8948582213804,-2.73775373319948,5.2349530767449,-5.82476395295032,-3.9099490541569,3.77068147497849,6.10117418883526,9.52206996992832,1.42915480583081,-1.5418805843959,2.13531883505501,4.75041705704544,3.07791682961984,2.27198102986727,1.2520655702999,4.01494857379785
"322",18.8111157949621,1.20962810787371,0.138535356857083,-1.34958436054124,-7.49342522901563,1.79688061987526,5.08845990596534,-3.06075889323049,9.95237286058391,-10.9079529296594,-4.60011392485462,2.17799958385621,11.811735070712,10.5458073208398,3.16410706107293,-0.510725402829647,3.45379976057775,3.01904683380809,3.21517087733271,-0.709299526596946,1.16524310515453,4.30911978986796
"324",18.4128709659477,13.1129445284093,3.29719339262585,-1.49988310771763,-4.27990544756068,-2.19667688690288,4.77991263377068,-1.97750115440073,5.0743615607983,-6.64081393438591,-2.4460595745447,7.17506038929267,5.54221811786965,9.2681535875853,4.36273237477848,-1.46284353267484,3.69328435853778,0.622944878904634,4.93138018834693,2.59286647929085,2.54124742881883,5.05266171140676
"325",19.5356010986684,11.1103131899486,3.33452985940841,-3.19353093244278,-5.56803620435833,3.12995525692805,3.75096039416532,-2.96449640104735,3.36289171142747,-6.07943617737695,-1.5117103965536,5.47300663427012,3.39011268328263,5.95599956251998,1.92251925828826,1.21318465337122,3.79830816966111,-0.0118704063464085,3.79941614309166,1.77025503711009,0.0807405289893639,5.6938813058292
"327",20.2258842086104,9.36711625826288,1.51577717290158,-1.23713969769451,-7.48388470942471,4.94841862597025,4.65180763501127,-3.7745111290292,6.18780852296575,-4.38821079009475,-3.40913965229447,0.94921186569999,7.68740963387282,11.3298119072562,2.94016778777289,1.54308412331072,2.91731683019758,2.10544902049523,1.38206826347628,1.90866669045381,3.01014982725962,5.17386965747561
"328",18.7915022219642,7.90890724526273,0.541275321889847,-3.84574778170764,-3.33123014930223,2.08012430389523,4.5366139895281,-3.20870113255017,7.57465961261378,-4.05361914995609,-4.47396208021779,2.92595100456888,6.98120033647508,7.46427553512316,2.78956603244499,-3.29004577708063,3.03371432188582,6.66013133896619,3.64206871281794,2.90317465476912,1.58666993164072,5.28504288005959
"329",19.2825857583598,8.53884118323901,1.60288512615369,-2.95162170065138,-3.40583521050663,1.87494810504569,4.79035064522965,-2.59887916501447,7.80053376488362,-4.51411338988225,-5.19711919763629,2.96225344513177,8.26990655182962,8.54737649749527,2.96593871979375,-2.55187209587745,2.67429912972396,5.04080399701472,4.97175552463812,3.85076288106006,2.8871805297057,4.48101819595538
"331",16.8215011688241,8.21627509509588,-2.92827606115357,-5.40375419834148,-1.67702711523635,-2.47056955545939,5.88641603608451,-0.913109867499502,6.41036743816687,-5.7182657794535,-3.61701871439444,0.630593988632974,7.42685821436862,4.73906163767811,4.1212195343303,2.35294535798996,5.33023608755599,3.85607072775253,2.96799596600951,0.000659528189773632,0.455177536164728,4.26744803615998
"332",19.0488827176851,0.132688016579429,-1.88124342579837,-0.896340258655267,-6.78488645579428,2.25612096445858,5.85110273572015,-2.50602480134991,10.6649444338585,-9.30276965757299,-4.67552899123219,1.77921395339943,11.59588960916,10.4343242559038,4.74250607776419,-1.14425244079754,3.80141291256895,3.41241285006413,0.684498960849267,-2.09695476433528,0.293461293138663,3.93935750108597
"333",17.8889698295004,16.1216769619224,9.83255125608396,0.237093847104438,-7.84531888963304,-5.68471598763339,0.986047031439264,-4.97200102680218,2.29603791378666,-6.29051182001756,-2.41594152136299,5.99943146600534,-0.215086045968045,5.62234962576048,1.24483041429246,-1.50726103295034,4.35218611126247,-1.87776848017287,1.37342728091841,0.36705933699364,1.92292822235966,5.37634071702609
"334",18.5713760423491,11.2398053069536,1.90510751697477,-3.12457065358877,-5.18531742451238,-0.263127942819157,4.39249060901556,-2.09816942495302,5.22325323460751,-6.06366994694011,-2.43948779313355,4.68723220088332,2.67910429608443,7.00717075212659,3.33717352014897,-0.700803317492617,2.73896372480887,1.49454255129487,3.46940579275102,2.94302635782056,0.975841586863815,6.02797499808215
"335",17.4396294547694,4.50244445226215,-0.202990351977902,-2.90345398072335,-9.31899329240911,0.479098652815315,5.91035412318765,-4.4443571612825,8.39017658103315,-9.59101367446369,-3.48655525201932,1.77829023737017,9.97635471948254,6.32284047216221,2.08093019631696,2.0215109332033,2.67397155636427,3.80915649414324,7.61319816436143,0.00637092320812958,4.7112545807877,5.74873464795012
"336",16.5470287209224,17.1194998349798,6.56482185851472,0.514756777177303,-9.39249350754649,-1.90800223840994,0.811895512793659,-4.58672308863718,0.171769485877753,-3.41993235247406,-3.7102885217123,5.55530249103312,4.25589785271252,7.8034961715686,2.34628915265684,-0.477691547891908,4.29980714466722,0.536808139473182,-0.0619114742036389,0.603707639209153,2.63358337170645,2.23632260876694
"337",0.250620885865892,14.7644231965668,-5.21423399690553,14.0041171345671,-0.816282785966967,6.17542116130776,-2.3587762821582,-8.28951006765467,0.68785461463952,-2.63136876168793,8.14896339329092,0.998926152364498,-1.2182474907479,0.508714780748008,-0.787333520629404,1.71930946642932,1.46277200478505,-1.62612972690939,3.93185906948382,2.50385363453325,0.372545174111125,-0.949181207936279
"339",-1.07258222237708,12.2060135611283,-0.879617528782637,14.8943223632956,0.563691629389636,7.24680712310379,-1.33780822193587,-0.364106368456666,-1.0426330299575,-2.83354231011016,7.99146773759908,-0.544555642543829,-1.56717657456762,1.09277309255372,-0.113999219998982,-1.16167564414837,1.63561226564266,0.28377136602431,2.51893136605131,2.11987770687261,2.47865270344167,-0.239640053254072
"340",-0.756309539404696,12.2044694399874,-1.16615816701962,16.3425315397001,-0.0506746645466205,6.02082291507769,-1.91590797286622,4.08063459018524,-0.664407877884375,-2.9418108628896,7.97650686966472,-0.365381459777561,-2.15662067315905,-0.190602171196946,1.09487648112965,0.0816944067047838,1.01869337080273,-1.36213056326843,2.47483346416073,1.56681266609124,2.39621518376614,-1.68054799172679
"341",1.8397225598603,15.362822153977,-3.17583653235997,11.1100029721,1.21347291662276,8.85775624852517,2.00928860189469,-1.23838008928065,-1.55325539824597,-2.38512975126384,5.96747976754975,1.40360763441236,-3.54516379024135,-1.60461201242052,0.348662150698517,-4.27035550665975,-0.600015922625935,-3.70987192288604,2.76198790093285,3.48195153541613,-0.646819202957373,-2.0033636173827
"342",2.3791854946,11.8175738630145,-5.51910899304386,15.6903743032217,1.31488520683885,3.93356017709316,1.41000447688092,3.1437441862741,-1.48096272396663,-3.65096987213362,7.90703942153995,-1.26447373300352,1.35889166446647,-0.413139575018935,0.955274118022828,1.80517038959982,-0.158596324063408,0.0493633347696817,5.58065722656177,3.84066561360622,0.561980088632044,-1.35123382123428
"343",-1.07796607513958,13.8653348283126,0.962467670938899,14.0530324521573,0.456343207300117,6.58486010138353,-0.992363304363192,1.0687111810207,1.60997371779791,-3.40258782480708,7.74508502964429,-2.40684182711223,-3.05591797497254,0.781077198561038,-1.15205079884476,-1.69834620640188,-0.306832591194581,0.377144612144031,1.57390252793277,0.928265741295694,3.35316768235682,-1.85363510084754
"345",-0.298587011782694,14.6675271838037,0.609379282747064,11.765656177001,-0.261254804046364,5.60686313949347,-0.169709389135477,1.33727269272354,2.7741459077654,-4.3300262498373,6.46193277960806,-3.09466778338105,-2.99239668344779,-0.000483090198540341,0.0847943398868445,-2.3018589052801,-0.242102011315317,0.770548232318061,2.05744442522192,0.251150052248082,3.15647944626,-1.65565795163044
"346",4.23332491295879,19.4321377341885,-12.469744627299,9.09526410139327,-1.34651281577342,2.23489637323788,-2.75591387863747,-1.46354911991491,-5.211053689417,5.08394900892157,0.905954979838017,-0.979095296372972,2.40696371827743,10.9834678127579,-1.90869417135182,-1.9822336297864,-0.622075161934572,-7.05749608023843,5.56293248608493,2.73152796955047,2.16491467518252,-6.4524468825371
"347",3.24577140052957,16.0666837637486,-2.56614482266322,14.1160437248125,-6.56340643246049,1.70248091009271,-4.6781113941104,-1.31844680058426,-2.49133788498882,-1.71341458822948,4.16448130726793,1.53973675939697,-0.275233202909447,-2.01562638641759,-3.15385726024417,5.30945965862919,1.52803200912215,-5.22855885606215,2.9053727698683,2.85288692330633,0.89635122542699,0.714606466461377
"348",1.58991417016171,18.6406293990352,-3.73649074767838,12.4226439263424,-3.03329856318968,6.31485239971821,-2.15906027736867,-5.54275475008227,3.54166668547429,-0.318073494346757,6.14927717619903,-0.184517985477448,-1.40526557851928,-2.71340618834726,-2.57070914793765,-0.394581950677547,-0.0455225116691575,-2.3014504593626,3.65098822486433,2.23103512621887,0.82832693359541,-1.58978802263414
"349",0.0660389611434239,16.4178434636066,-4.39610749821572,16.1925997861642,-1.7386823991421,5.25701460929284,-2.01569679715991,-7.35640148440246,0.9544412631482,-4.23758354302185,8.07629221954093,1.39483116432697,-1.0111768716001,-1.26127038318066,-1.74353230917896,3.05229439213485,0.786111434202822,-1.90682396974399,6.9217823080687,4.38460765502478,0.488287507684331,-3.09727966392399
"351",2.18027170550076,15.31460702842,-0.398966434993857,13.5402146116554,-3.03615607301609,2.59598037990972,-3.82100805102279,-4.77653029831925,-2.0093610700581,-4.87759400425693,6.02982924773586,-0.771802390229274,-2.29776482479591,0.00279638561315582,-0.459071737233557,2.52898667061686,1.76885106664668,-1.99421407024123,1.29059280210167,1.61717548218352,0.243414936006364,-0.157604746640268
"352",2.12655553266128,13.3911860687194,-4.10815880639446,15.1371963505917,-0.728535133223841,7.16520585326669,-2.15373041136433,-1.51164629577222,-1.7748531433251,-1.97084801570589,8.44405631591568,0.617304829557732,0.410268855471732,1.18012930642651,0.22474239911171,0.0299719060775825,1.66433598097474,-2.39987126536128,5.71880662338942,3.07881102922863,1.46837090789992,0.0326381305275427
"353",9.99284417525233,24.1202453402499,2.69068183007332,-5.20887852081989,-10.713754290874,2.76509787156758,-3.18942543293855,3.357996310441,-9.75273514951368,11.4441731371907,-3.00551570899526,-0.757123759716037,8.60544947920165,6.85852936092244,0.250914373323279,-2.54044866817412,2.99481164680451,-0.869437313559882,4.71736064398901,-0.961567592444638,-0.151576488658853,-2.12756665501867
"355",12.6522417248774,19.3732204036506,5.82564676324271,-6.7074272878454,-9.67751974772557,4.89146330636839,-1.47351831011032,0.332877953403686,-9.19815044505718,9.02116001439396,-3.57425646783315,1.98778452978916,6.7441173137127,7.23683040812802,0.438223105360412,-0.913888619050819,4.27133284958773,0.515404951615921,1.27993911167475,-2.16140449443859,1.95014632179469,-1.60766275327404
"356",14.0084215778654,25.2138163197764,-0.555023022107901,-3.475280365248,-8.13298753505854,7.68206559177639,11.1575132274444,-0.695419474024798,-15.0005727275179,4.49589717691627,-12.1239289175342,-1.62547674103115,6.8375246518601,-1.26585634221218,-7.83610022003774,-0.735806159164015,0.763568952805712,7.08104431878259,1.1632712541696,1.4113073477329,-2.45175669966681,-6.38699137096846
"357",8.68130043722478,27.6551213352284,4.24835884481802,-7.28072178169238,-9.92817738689844,3.13658063884342,-0.0723125814230208,-0.336026437382468,-11.3006680331384,12.3321281477944,-4.84651048690972,-1.96165231473516,9.53060681818028,2.7467416363623,-3.06774038094142,-2.69171079775644,3.74103500472659,3.26628403504167,2.78033765798529,-2.42140659295882,-0.585553214874108,-1.11434907333178
"359",24.2669604067397,21.1056628835932,7.66555051337611,-1.57834480281923,-0.198459214024274,9.97590146617556,10.9520600598286,-2.14191900716209,-19.3976245063521,0.556360169871876,-12.0880798122874,0.908585560840766,8.07576969227659,-0.714828275837471,-10.3579458232839,-1.67602235741072,1.84218420882522,10.6823397933076,2.71971754307126,-1.22407766032222,-1.8152708174592,-4.26306873100578
